name,description,price,reference_price,reference_unit,product_id,insert_date,category,subcategory
Medallones de merluza del cabo MSC Mari Marinera de Dia bolsa 475 g,bolsa,4.29,9.03,KILO,26442,2025-04-08,Congelados,Pescado y marisco
Sucedáneo de angula con gambas Mari Marinera de Dia bandeja 250 g,bandeja,2.49,9.96,KILO,263685,2025-04-08,Congelados,Pescado y marisco
Nuggets de pollo Al Punto Dia bolsa 400 g,bolsa,2.99,7.48,KILO,275642,2025-04-08,Congelados,Carne y pollo
San jacobo Al Punto Dia bolsa 320 g,bolsa,1.23,3.84,KILO,43657,2025-04-08,Congelados,Carne y pollo
Fingers de pollo Al Punto Dia bolsa 400 g,bolsa,3.19,7.98,KILO,275644,2025-04-08,Congelados,Carne y pollo
Kebab loncheado de pollo Gourmet Kebab bolsa 250 g,bolsa,3.49,13.96,KILO,293071,2025-04-08,Congelados,Carne y pollo
Crunchy de pollo con salsa barbacoa Fripozo bolsa 300 g,bolsa,2.49,8.3,KILO,230004,2025-04-08,Congelados,Carne y pollo
Dippers de pollo al estilo americano La cocinera caja 220 g,caja,2.09,9.5,KILO,304379,2025-04-08,Congelados,Carne y pollo
Kebab fusión + proteínas Fripozo bolsa 320 g,bolsa,2.99,9.34,KILO,305262,2025-04-08,Congelados,Carne y pollo
Alitas de pollo estilo americano La cocinera caja 400 g,caja,4.99,12.48,KILO,265822,2025-04-08,Congelados,Carne y pollo
Finger de pollo La cocinera caja 320 g,caja,4.99,15.59,KILO,151245,2025-04-08,Congelados,Carne y pollo
Cebolla troceada Vegecampo de Dia bolsa 400 g,bolsa,0.92,2.3,KILO,51713,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Mezcla de pimientos Vegecampo de Dia bolsa 400 g,bolsa,1.16,2.9,KILO,283127,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Salteado de verduras Al Punto Dia bolsa 450 g,bolsa,1.01,2.53,KILO,267132,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Brócoli Vegecampo de Dia bolsa 900 g,bolsa,1.89,2.1,KILO,264185,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Arroz tres delicias Al Punto Dia bolsa 850 g,bolsa,2.42,2.85,KILO,267141,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Salteado de setas Vegecampo de Dia bolsa 400 g,bolsa,1.43,3.58,KILO,84650,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Guisantes Vegecampo de Dia bolsa 1 Kg,bolsa,1.65,1.65,KILO,263266,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Ajo troceado Vegecampo de Dia bolsa 150 g,bolsa,0.99,6.6,KILO,253954,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Braseado de verduras con pollo asado Al Punto Dia bolsa 400 g,bolsa,1.99,4.98,KILO,267138,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Judías verdes planas Vegecampo de Dia bolsa 1 Kg,bolsa,1.6,1.6,KILO,263267,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Menestra de verduras Vegecampo de Dia bolsa 1 Kg,bolsa,1.79,1.79,KILO,1389,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Espinacas cortadas Vegecampo de Dia bolsa 450 g,bolsa,0.99,2.2,KILO,263820,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
"Relleno para fajitas con pollo, pimientos y cebolla Al Punto Dia bolsa 300 g",bolsa,1.95,6.5,KILO,222880,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
"Salteado de gambas, ajetes y espárragos verdes Al Punto Dia bolsa 400 g",bolsa,2.79,6.98,KILO,267139,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Parrillada de verduras asadas Al Punto Dia bolsa 400 g,bolsa,1.55,3.88,KILO,267133,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Judías verdes redondas Vegecampo de Dia bolsa 1 Kg,bolsa,1.6,1.6,KILO,264698,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Risotto con setas Al Punto Dia bolsa 330 g,bolsa,1.99,6.03,KILO,303314,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Gnocchis con pollo y verduras Al Punto Dia bolsa 450 g,bolsa,2.36,5.24,KILO,303315,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Coliflor Vegecampo de Dia bolsa 1 Kg,bolsa,1.99,1.99,KILO,264612,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Pisto de verduras con tomate Al Punto Dia bolsa 450 g,bolsa,1.99,4.42,KILO,267137,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Quinoa con verduras  Al Punto Dia bolsa 400 g,bolsa,1.99,4.98,KILO,267140,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Arroz negro Al Punto Dia bolsa 330 g,bolsa,1.99,6.03,KILO,303313,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Ensaladilla  Vegecampo de Dia bolsa 1 Kg,bolsa,1.35,1.35,KILO,265078,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Guisantes superfinos Vegecampo de Dia bolsa 300 g,bolsa,0.99,3.3,KILO,283124,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Alcachofa troceada Vegecampo de Dia bolsa 400 g,bolsa,2.65,6.63,KILO,10242,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Arroz de marisco con caldo de pescado Al Punto Dia bolsa 330 g,bolsa,1.99,6.03,KILO,303311,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
"Brócoli, coliflor y zanahoria Vegecampo de Dia bolsa 1 Kg",bolsa,2.08,2.08,KILO,265079,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Verduras en tempura Al Punto Dia bolsa 400 g,bolsa,2.69,6.73,KILO,304390,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Arroz de coliflor Vegecampo de Dia bolsa 450 g,bolsa,1.69,3.76,KILO,303317,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Habas baby Vegecampo de Dia bolsa 400 g,bolsa,1.55,3.88,KILO,138055,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Guisantes finos Findus bolsa 800 g,bolsa,3.39,4.24,KILO,275118,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Verduras para sofrito Findus bolsa 250 g,bolsa,2.69,10.76,KILO,243337,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Pimientos rellenos de bacalao MSC Al Punto Dia bolsa 240 g,bolsa,2.45,10.21,KILO,293405,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Espinacas cortadas Findus bolsa 400 g,bolsa,2.69,6.73,KILO,150462,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Verduras para paella Vegecampo de Dia bolsa 450 g,bolsa,0.99,2.2,KILO,30389,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Corazones de alcachofa baby Alessia bolsa 450 g,bolsa,4.53,10.07,KILO,304799,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Guisantes superfinos Findus bolsa 550 g,bolsa,3.99,7.25,KILO,276191,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Menestra de la huerta Findus bolsa 650 g,bolsa,4.99,7.68,KILO,41515,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Tortilla de patatas con cebolla La cocina de senen caja 600 g,caja,5.99,9.98,KILO,305263,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Ensaladilla Findus bolsa 800 g,bolsa,3.99,4.99,KILO,275117,2025-04-08,Congelados,"Verduras, hortalizas y salteados"
Patatas prefritas Patatas Unidas Dia bolsa 2 Kg,bolsa,3.21,1.61,KILO,280262,2025-04-08,Congelados,Patatas fritas
Patatas prefritas Patatas Unidas Dia bolsa 1 Kg,bolsa,1.85,1.85,KILO,262861,2025-04-08,Congelados,Patatas fritas
Patatas finas prefritas Patatas Unidas Dia bolsa 1 Kg,bolsa,1.93,1.93,KILO,262863,2025-04-08,Congelados,Patatas fritas
Patatas gajo Patatas Unidas Dia bolsa 750 g,bolsa,1.8,2.4,KILO,262685,2025-04-08,Congelados,Patatas fritas
Patatas fritas tradition McCain bolsa 1 Kg,bolsa,3.99,3.99,KILO,194709,2025-04-08,Congelados,Patatas fritas
Patatas fritas golden long McCain bolsa 1 Kg,bolsa,3.99,3.99,KILO,23106,2025-04-08,Congelados,Patatas fritas
Patatas gajo barbacoa McCain bolsa 750 g,bolsa,3.59,4.79,KILO,250786,2025-04-08,Congelados,Patatas fritas
Mini empanadillas de atún Al Punto Dia bolsa 400 g,bolsa,1.57,3.93,KILO,1413,2025-04-08,Congelados,Croquetas y rebozados
Croquetas de jamón Al Punto Dia bolsa 400 g,bolsa,1.59,3.98,KILO,304788,2025-04-08,Congelados,Croquetas y rebozados
Gyozas de pollo Vici bolsa 400 g,bolsa,3.99,9.98,KILO,279115,2025-04-08,Congelados,Croquetas y rebozados
Empanadillas de atún MSC La cocinera caja 312 g,caja,4.99,15.99,KILO,912,2025-04-08,Congelados,Croquetas y rebozados
Croquetas de pollo con leche fresca Al Punto Dia bolsa 400 g,bolsa,1.69,4.23,KILO,304789,2025-04-08,Congelados,Croquetas y rebozados
Palitos de mozzarella  Al Punto Dia bolsa 300 g,bolsa,2.59,8.63,KILO,294202,2025-04-08,Congelados,Croquetas y rebozados
Croquetas de cocido horneables Al Punto Dia bolsa 350 g,bolsa,2.29,6.54,KILO,304800,2025-04-08,Congelados,Croquetas y rebozados
Croquetas cremosas de jamón ibérico Al Punto Dia bolsa 350 g,bolsa,2.49,7.11,KILO,296392,2025-04-08,Congelados,Croquetas y rebozados
Aritos de queso gouda rebozados Preli bolsa 350 g,bolsa,3.99,11.4,KILO,305246,2025-04-08,Congelados,Croquetas y rebozados
Tequeños de queso Al Punto Dia bolsa 240 g,bolsa,3.49,14.54,KILO,304376,2025-04-08,Congelados,Croquetas y rebozados
Rollitos de primavera Al Punto Dia caja 450 g,caja,2.99,6.64,KILO,65417,2025-04-08,Congelados,Croquetas y rebozados
Croquetas de merluza y langostino Al Punto Dia bolsa 350 g,bolsa,2.29,6.54,KILO,304790,2025-04-08,Congelados,Croquetas y rebozados
Thai noodles + proteínas Fripozo bolsa 320 g,bolsa,2.99,9.34,KILO,305259,2025-04-08,Congelados,Croquetas y rebozados
Croquetas artesanas de jamón ibérico La cocinera bolsa 400 g,bolsa,4.99,12.48,KILO,130345,2025-04-08,Congelados,Croquetas y rebozados
Churros lazo Al Punto Dia bolsa 500 g,bolsa,1.49,2.98,KILO,294456,2025-04-08,Congelados,Churros y postres
Frutos rojos Congelados de Navarra bolsa 300 g,bolsa,1.68,5.6,KILO,290110,2025-04-08,Congelados,Churros y postres
Porras fritas Al Punto Dia bolsa 250 g,bolsa,1.99,7.96,KILO,294457,2025-04-08,Congelados,Churros y postres
Fresas congeladas La cuerva bolsa 300 g,bolsa,1.78,5.93,KILO,301001,2025-04-08,Congelados,Churros y postres
Tarta de queso con frambuesas Philadelphia caja 390 g,caja,7.35,18.85,KILO,257686,2025-04-08,Congelados,Churros y postres
Tarta bombón San Martín bandeja 1 Kg,bandeja,10.95,10.95,KILO,218126,2025-04-08,Congelados,Churros y postres
Tarta red velvet San Martín bandeja 625 g,bandeja,10.59,16.94,KILO,304288,2025-04-08,Congelados,Churros y postres
Tarta bombón infantil niño San Martín bandeja 500 g,bandeja,6.25,12.5,KILO,284584,2025-04-08,Congelados,Churros y postres
Tarta de zanahoria San Martín bandeja 770 g,bandeja,10.59,13.75,KILO,284586,2025-04-08,Congelados,Churros y postres
Brazo de chocolate Sietem bandeja 500 g,bandeja,6.99,13.98,KILO,289201,2025-04-08,Congelados,Churros y postres
Tarta speculoos cheesecake San Martín caja 350 g,caja,6.99,19.97,KILO,306641,2025-04-08,Congelados,Churros y postres
Lasaña boloñesa Al Punto Dia caja 300 g,caja,1.69,5.63,KILO,275223,2025-04-08,Congelados,Lasañas y pasta
Canelón de carne Al Punto Dia bolsa 300 g,bolsa,1.69,5.63,KILO,275225,2025-04-08,Congelados,Lasañas y pasta
Canelón de atún Al Punto Dia caja 300 g,caja,1.69,5.63,KILO,275226,2025-04-08,Congelados,Lasañas y pasta
Lasaña de verdura Al Punto Dia bolsa 300 g,bolsa,1.69,5.63,KILO,275228,2025-04-08,Congelados,Lasañas y pasta
Lasaña boloñesa La cocinera caja 500 g,caja,3.99,7.98,KILO,16263,2025-04-08,Congelados,Lasañas y pasta
Lasaña boloñesa sin gluten Al Punto Dia bandeja 525 g,bandeja,3.79,7.22,KILO,304785,2025-04-08,Congelados,Lasañas y pasta
Agua mineral natural Dia garrafa 5 l,5 l,0.67,0.13,LITRO,26996,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Dia botella 1.5 l,botella,0.25,0.17,LITRO,26995,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Bezoya botella 6 x 1.5 l,botella,4.44,0.49,LITRO,44302P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquabona pack 6 x 1.5 l,pack,4.14,0.46,LITRO,53267P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Dia botella 50 cl,botella,0.24,0.48,LITRO,37776,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Dia botella 1.5 l,botella,0.43,0.29,LITRO,99265,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella pack 6 x 1.5 l,pack,3.9,0.43,LITRO,85P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Solán de Cabras botella 1.5 l,botella,0.95,0.63,LITRO,56684,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Lanjarón pack 6 x 1.5 l,pack,4.38,0.49,LITRO,47768P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella garrafa 6.25 l,25 l,2.29,0.37,LITRO,120230,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel pack 6 x 1.5 l,pack,3.72,0.41,LITRO,38301P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Dia botella 50 cl,botella,0.29,0.58,LITRO,24874,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Dia botella 33 cl,botella,0.26,0.79,LITRO,50567,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Solán de Cabras botella 50 cl,botella,0.79,1.58,LITRO,144819,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Solán de Cabras botella 6 x 1.5 l,botella,5.7,0.63,LITRO,56684P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Fuente primavera botella 1 l,botella,0.49,0.49,LITRO,297837,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquabona botella 1.5 l,botella,0.69,0.46,LITRO,53267,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural tapón sport Font Vella pack 6 x 33 cl,pack,3.18,1.61,LITRO,47770P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel botella 75 cl,botella,0.79,1.05,LITRO,258807,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Solán de Cabras garrafa 5 l,5 l,2.69,0.54,LITRO,63295,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel pack 6 x 33 cl,pack,3.54,1.79,LITRO,41117P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Fuente primavera pack 6 x 1 l,pack,2.94,0.49,LITRO,297837P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 1 l,botella,0.79,0.79,LITRO,114231,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Vichy botella 1 l,botella,1.49,1.49,LITRO,683,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Bezoya botella 1.5 l,botella,0.74,0.49,LITRO,44302,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 50 cl,botella,0.69,1.38,LITRO,47771,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquabona botella 500 ml,botella,0.59,1.18,LITRO,158425,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel garrafa 5 l,5 l,1.85,0.37,LITRO,40570,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Fonter botella 1 l,botella,1.11,1.11,LITRO,47769,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 75 cl,botella,0.88,1.17,LITRO,244152,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas San Pellegrino botella 1 l,botella,1.39,1.39,LITRO,146199,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Fonter pack 6 x 1 l,pack,6.66,1.11,LITRO,47769P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella pack 6 x 50 cl,pack,4.14,1.38,LITRO,47771P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel pack 2 x 5 l,pack,3.7,0.37,LITRO,40570P2,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas San Pellegrino pack 6 x 1 l,pack,8.34,1.39,LITRO,146199P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Lanjarón botella 1.5 l,botella,0.73,0.49,LITRO,47768,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 1.5 l,botella,0.65,0.43,LITRO,85,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Cabreiroá pack 6 x 1.5 l,pack,4.74,0.53,LITRO,77746P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Cabreiroá botella 1.5 l,botella,0.79,0.53,LITRO,77746,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella pack 6 x 2 l,pack,6.54,0.55,LITRO,66364P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 2 l,botella,1.09,0.55,LITRO,66364,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel botella 50 cl,botella,0.59,1.18,LITRO,54486,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural tapón sport Font Vella botella 33 cl,botella,0.53,1.61,LITRO,47770,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel botella 33 cl,botella,0.59,1.79,LITRO,41117,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Aquarel botella 1.5 l,botella,0.62,0.41,LITRO,38301,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Monte pinos botella 1.5 l,botella,0.64,0.43,LITRO,302664,2025-04-08,"Agua, refrescos y zumos",Agua
Agua con gas San Pellegrino botella 50 cl,botella,1.14,2.28,LITRO,292973,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral zero sodio Fontarel botella 1.5 l,botella,0.69,0.46,LITRO,290846,2025-04-08,"Agua, refrescos y zumos",Agua
Agua con gas Font Vella botella 50 cl,botella,0.94,1.88,LITRO,273476,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural alcalina ph9 Ursu9 pack 6 x 1.5 l,pack,4.74,0.53,LITRO,263473P6,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural alcalina ph9 Ursu9 botella 1.5 l,botella,0.79,0.53,LITRO,263473,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral con gas Perrier botella 50 cl,botella,1.19,2.38,LITRO,247772,2025-04-08,"Agua, refrescos y zumos",Agua
Agua mineral natural Font Vella botella 33 cl,botella,0.76,2.3,LITRO,241746,2025-04-08,"Agua, refrescos y zumos",Agua
Refresco de cola zero Hola Cola de Dia botella 4 x 2 l,botella,3.0,0.38,LITRO,130617P4,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola botella 2 x 2 l,botella,4.0,1.0,LITRO,38406,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola lata 33 cl,lata,0.92,2.79,LITRO,660,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola botella 2 x 2 l,botella,3.72,0.93,LITRO,82492,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero Hola Cola de Dia lata 12 x 33 cl,lata,3.96,1.0,LITRO,107157P12,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero sin cafeína Hola Cola de Dia botella 4 x 2 l,botella,3.0,0.38,LITRO,222480P4,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola Hola Cola de Dia botella 4 x 2 l,botella,3.0,0.38,LITRO,10065P4,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola Hola Cola de Dia botella 2 l,botella,0.75,0.38,LITRO,10065,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola lata 33 cl,lata,0.92,2.79,LITRO,28235,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola lata 12 x 33 cl,lata,9.96,2.52,LITRO,79802,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola lata 33 cl,lata,0.92,2.79,LITRO,126847,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero Hola Cola de Dia botella 2 l,botella,0.75,0.38,LITRO,130617,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola botella 2 x 2 l,botella,3.72,0.93,LITRO,250113,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola lata 12 x 33 cl,lata,10.8,2.73,LITRO,30319,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola Hola Cola de Dia lata 12 x 33 cl,lata,3.96,1.0,LITRO,5392P12,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola botella 1.25 l,botella,1.35,1.08,LITRO,7492,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero sin cafeína Hola Cola de Dia lata 6 x 33 cl,lata,1.98,1.0,LITRO,222479P6,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero Hola Cola de Dia lata 33 cl,lata,0.33,1.0,LITRO,107157,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola botella 2 l,botella,2.1,1.05,LITRO,659,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero sin cafeína Hola Cola de Dia botella 2 l,botella,0.75,0.38,LITRO,222480,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi botella 2 x 1.75 l,botella,3.3,0.94,LITRO,61876,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sabor original Coca-Cola lata 6 x 20 cl,lata,3.99,3.33,LITRO,250047,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola light Coca-Cola lata 33 cl,lata,0.92,2.79,LITRO,696,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola Hola Cola de Dia lata 33 cl,lata,0.33,1.0,LITRO,5392,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola lata 12 x 33 cl,lata,9.96,2.52,LITRO,250112,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola lata 6 x 20 cl,lata,3.99,3.33,LITRO,268555,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi lata 33 cl,lata,0.79,2.39,LITRO,5168,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola botella 1.25 l,botella,1.35,1.08,LITRO,81844,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola botella 2 l,botella,2.1,1.05,LITRO,28236,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sin cafeína Coca-Cola lata 33 cl,lata,0.92,2.79,LITRO,697,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi botella 1.75 l,botella,1.69,0.97,LITRO,7659,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi pack 6 x 1.75 l,pack,10.14,0.97,LITRO,5167P6,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi botella 1.75 l,botella,1.69,0.97,LITRO,5167,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola sin cafeína Coca-Cola botella 2 l,botella,2.1,1.05,LITRO,1798,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola botella 2 l,botella,2.1,1.05,LITRO,124639,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola botella 1.25 l,botella,1.35,1.08,LITRO,276989,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero Hola Cola de Dia botella 6 x 50 cl,botella,3.3,1.1,LITRO,203768P6,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi pack 6 x 1.75 l,pack,10.14,0.97,LITRO,7659P6,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola botella 2 x 1.25 l,botella,2.9,1.16,LITRO,280018,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Pepsi lata 33 cl,lata,0.79,2.39,LITRO,272911,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Coca-Cola botella 50 cl,botella,1.49,2.98,LITRO,83180,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi pack 24 x 33 cl,pack,18.96,2.39,LITRO,7658P24,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi lata 33 cl,lata,0.79,2.39,LITRO,7658,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi pack 24 x 33 cl,pack,18.96,2.39,LITRO,5168P24,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco zero azúcar sabor lima Pepsi pack 24 x 33 cl,pack,18.96,2.39,LITRO,283126P24,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco zero azúcar sabor lima Pepsi lata 33 cl,lata,0.79,2.39,LITRO,283126,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Coca-Cola botella 2 x 1.25 l,botella,2.9,1.16,LITRO,280017,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Green cola lata 33 cl,lata,0.85,2.58,LITRO,273117,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi botella 1 l,botella,1.25,1.25,LITRO,272913,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Pepsi pack 24 x 33 cl,pack,18.96,2.39,LITRO,272911P24,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola clásica Pepsi botella 1 l,botella,1.25,1.25,LITRO,272820,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar zero cafeína Coca-Cola botella 50 cl,botella,1.49,2.98,LITRO,242648,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero sin cafeína Hola Cola de Dia lata 33 cl,lata,0.33,1.0,LITRO,222479,2025-04-08,"Agua, refrescos y zumos",Cola
Refresco de cola zero azúcar Pepsi botella 2 x 1.75 l,botella,3.3,0.94,LITRO,214844,2025-04-08,"Agua, refrescos y zumos",Cola
