id,name,description,price,reference_price,reference_unit,subcategory_2_nivel_id,subcategory_2_nivel_name,category_id,category_name,subcategory_id,subcategory_name,price_corrected
34236.0,Nuez de Brasil natural Hacendado,Paquete 0.2 kg,3.22,16.1,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
34262.0,Pistacho natural Hacendado pelado,Paquete 0.1 kg,2.74,27.4,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
34997.0,Nuez Pecana natural Hacendado pelada,Paquete 0.2 kg,3.9,19.5,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
34817.0,Palomitas de maíz dulces Hacendado para microondas,Paquete 0.315 kg,1.6,5.08,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
13451.0,Cacahuete tostado Hacendado pelado 0% sal añadida,Paquete 0.2 kg,1.15,5.75,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
13738.0,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,Paquete 0.2 kg,2.75,13.75,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
52667.0,Nuez troceada pelada Hacendado,Paquete 0.15 kg,1.9,12.667,kg,479,Frutos secos,15,Aperitivos,133,Frutos secos y fruta desecada,False
34231.0,Cocktail mezcla Hacendado,Paquete 0.3 kg,1.6,5.334,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
16833.0,"Combinado frutos secos, frutas desecadas y semillas de calabaza Hacendado",Paquete 0.2 kg,2.2,11.0,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
34047.0,Cocktail crunchy sabores Hacendado,Paquete 0.2 kg,1.75,8.75,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
11513.0,Cocktail rodeo Hacendado,Paquete 0.3 kg,1.75,5.834,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
86809.0,Cocktail natural Hacendado,Paquete 0.2 kg,2.8,14.0,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
60015.0,Cocktail tostado 0% sal añadida Hacendado,Paquete 0.2 kg,2.8,14.0,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
60009.0,Cocktail tostado y ahumado Hacendado,Paquete 0.2 kg,2.8,14.0,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
34924.0,Cocktail fruta deshidratada Hacendado,Paquete 0.2 kg,1.6,8.0,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
80450.0,Cocktail rumba Hacendado,Paquete 0.3 kg,1.6,5.334,kg,846,Cocktails,15,Aperitivos,133,Frutos secos y fruta desecada,False
23010.0,Pasas sultanas sin semillas Hacendado,Paquete 0.25 kg,1.8,7.2,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
34209.0,Mango deshidratado Hacendado,Paquete 0.06 kg,1.41,23.5,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
20020.0,Ciruelas desecadas sin hueso Hacendado,Paquete 0.25 kg,2.14,8.56,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
16846.0,Dátiles desecados sin hueso Hacendado,Paquete 0.35 kg,2.25,6.429,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
34605.0,Arándanos deshidratados Hacendado,Paquete 0.2 kg,2.3,11.5,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
33440.0,Piña deshidratada Hacendado,Paquete 0.05 kg,1.35,27.0,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
13877.0,Orejones albaricoque Hacendado,Paquete 0.2 kg,2.45,12.25,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
22606.0,Dátiles en rama Hacendado,Caja 0.4 kg,3.45,8.625,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
22974.0,Dátiles Medjoul con hueso Hacendado,Bandeja 0.215 kg,4.01,18.652,kg,483,Fruta desecada,15,Aperitivos,133,Frutos secos y fruta desecada,False
86146.0,Patatas fritas extra crujientes Hacendado,Paquete 0.15 kg,1.35,9.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
22245.0,Patatas fritas clásicas Hacendado,Pack-2 0.3 kg,1.9,6.334,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
33439.0,Patatas fritas receta churrería Hacendado,Paquete 0.15 kg,1.1,7.334,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
33365.0,Patatas fritas Lisas Hacendado,Paquete 0.15 kg,1.1,7.334,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
86145.0,Patatas fritas onduladas Hacendado sabor jamón serrano,Paquete 0.15 kg,1.2,8.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
15589.0,Patatas fritas corte ondulado Hacendado,Paquete 0.15 kg,1.05,7.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
15810.0,Patatas light Hacendado,Paquete 0.15 kg,1.3,8.667,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
33555.0,Aperitivo de patata sabor original Pringles,Bote 0.165 kg,1.99,12.061,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
33556.0,Aperitivo de patata sabor crema agria y cebolla Pringles,Bote 0.165 kg,1.99,12.061,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
15590.0,Patatas fritas sabor campestre Hacendado,Paquete 0.15 kg,1.2,8.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
8244.0,Patatas fritas sabor sal y vinagre Hacendado,Paquete 0.15 kg,1.2,8.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
8243.0,Patatas fritas sabor chili y lima Hacendado,Paquete 0.15 kg,1.2,8.0,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
9919.0,Patatinas extra crujientes Hacendado,Paquete 0.1 kg,1.35,13.5,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
46580.0,Patatas fritas al punto de sal Lay's,Paquete 0.195 kg,1.99,10.206,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
86205.0,Patatas fritas onduladas Munchos sabor queso,Paquete 0.13 kg,1.2,9.231,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
5398.0,Patatas fritas 0% sal añadida Hacendado,Paquete 0.13 kg,1.6,12.308,kg,474,Patatas fritas,15,Aperitivos,132,Patatas fritas y snacks,False
33640.0,Nachos Hacendado,Paquete 0.15 kg,0.9,6.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33529.0,Pandilla sabor queso Cheetos,Paquete 0.075 kg,1.59,21.2,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33639.0,Tiras de maíz frito sabor barbacoa Hacendado,Paquete 0.15 kg,0.75,5.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33543.0,Pelotazos sabor queso Cheetos,Paquete 0.13 kg,1.59,12.231,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33641.0,Nachos tex-mex Hacendado sabor queso,Paquete 0.15 kg,0.9,6.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
13889.0,Garfitos de maíz sabor queso Hacendado,Paquete 0.08 kg,0.7,8.75,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33642.0,Cuquitos sabor queso Hacendado,Paquete 0.1 kg,0.75,7.5,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
15778.0,Conos sabor bacón y queso Hacendado,Paquete 0.1 kg,0.8,8.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
14216.0,Galletitas saladas Hacendado,Bote 0.35 kg,1.2,3.429,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33581.0,Cuquis Hacendado,Paquete 0.08 kg,0.7,8.75,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
22177.0,Combinado de aperitivos Hacendado,Paquete 0.2 kg,1.55,7.75,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
16860.0,Bombitas de maíz sabor mantequilla Hacendado,Paquete 0.08 kg,0.8,10.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33436.0,Torreznos sabor barbacoa Hacendado,Paquete 0.1 kg,1.55,15.5,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33633.0,Trigo snack sabor ahumado Hacendado,Paquete 0.08 kg,0.85,10.625,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33624.0,Patatas fritas paja Hacendado,Paquete 0.2 kg,1.5,7.5,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33416.0,Torreznos Hacendado,Paquete 0.12 kg,1.65,13.75,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33440.0,Piña deshidratada Hacendado,Paquete 0.05 kg,1.35,27.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
67774.0,Snack de maíz Bits Doritos sabor barbacoa,Paquete 0.08 kg,0.95,11.875,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
14926.0,Cocktail galletitas de aperitivo Hacendado,Bote 0.3 kg,1.65,5.5,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
22568.0,Sticks de patata Hacendado,Paquete 0.075 kg,0.8,10.667,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
33409.0,Súper Cuquis,None 0.06 kg,1.3,21.667,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
15757.0,Aros de maíz Hacendado,Paquete 0.12 kg,0.85,7.084,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
34811.0,Palomitas caramelo Hacendado,Paquete 0.12 kg,1.3,10.834,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
9903.0,Snack de maíz sabor mantequilla Stars Hacendado,Paquete 0.08 kg,0.8,10.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
80476.0,Snack de maíz Crunchy sabor picante Munchos,Paquete 0.1 kg,1.0,10.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
30138.0,Cocktail mezcla aperitivos fritos Hacendado,Paquete 0.1 kg,1.0,10.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
60323.0,Snack de maíz Redes sabor barbacoa Hacendado,Paquete 0.1 kg,0.9,9.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
52686.0,Sticks vegetales Hacendado,Paquete 0.1 kg,1.2,12.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
8322.0,Snack frito Rolls sabor chili y lima Hacendado picante,Paquete 0.1 kg,1.0,10.0,kg,475,Snacks,15,Aperitivos,132,Patatas fritas y snacks,False
5044.0,Arroz redondo Hacendado,Paquete 1.0 kg,1.3,1.3,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5063.0,Arroz largo Hacendado,Paquete 1.0 kg,1.41,1.41,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5000.0,Arroz redondo La Fallera,Paquete 1.0 kg,1.69,1.69,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
22280.0,Arroz cocido basmati Sabroz,Pack-2 0.25 kg,1.15,4.6,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
22281.0,Arroz cocido integral Sabroz,Pack-2 0.25 kg,1.1,4.4,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5025.0,Arroz bomba Hacendado,Paquete 1.0 kg,5.1,5.1,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
22278.0,Quinoa cocida blanca y roja Sabroz,Pack-2 0.25 kg,1.4,5.6,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
22279.0,Arroz cocido redondo Sabroz,Pack-2 0.25 kg,1.1,4.4,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5042.0,Arroz redondo J Sendra Hacendado,Paquete 1.0 kg,1.6,1.6,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5002.0,Arroz basmati aromático Hacendado,Paquete 1.0 kg,2.2,2.2,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
9395.0,Cous cous mediano Bia,Caja 1.0 kg,1.93,1.93,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5020.0,Arroz vaporizado Hacendado,Paquete 1.0 kg,1.65,1.65,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
9430.0,Quinoa Hacendado,Paquete 0.5 kg,2.75,5.5,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
5184.0,Arroz integral largo Hacendado,Paquete 1.0 kg,1.65,1.65,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
52637.0,Arroz redondo Sabor,Paquete 1.0 kg,2.45,2.45,kg,441,Arroz,13,"Arroz, legumbres y pasta",118,Arroz,False
26029.0,Garbanzo cocido Hacendado,Tarro 0.57 kg,0.75,1.875,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
26039.0,Garbanzo cocido Hacendado,Tarro 0.295 kg,0.7,3.334,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
26033.0,Garbanzo cocido Pedrosillano Hacendado,Tarro 0.57 kg,1.06,2.65,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
5214.0,Garbanzo Hacendado,Paquete 1.0 kg,2.2,2.2,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
5219.0,Garbanzo Pedrosillano Hacendado,Paquete 1.0 kg,1.94,1.94,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
5220.0,Garbanzo lechoso Andaluz Hacendado,Paquete 1.0 kg,2.5,2.5,kg,801,Garbanzos,13,"Arroz, legumbres y pasta",121,Legumbres,False
26019.0,Alubia cocida blanca Hacendado,Tarro 0.57 kg,0.8,2.0,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
26028.0,Alubia cocida blanca Hacendado,Tarro 0.295 kg,0.7,3.334,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
26000.0,Alubia cocida roja Hacendado,Tarro 0.57 kg,1.15,2.875,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
26001.0,Alubia cocida pinta Hacendado,Tarro 0.57 kg,1.25,3.125,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
5124.0,Alubia blanca Hacendado,Paquete 1.0 kg,2.55,2.55,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
67608.0,Alubia negra Hacendado,Paquete 1.0 kg,2.5,2.5,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
67609.0,Alubia roja Hacendado,Paquete 1.0 kg,2.9,2.9,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
26002.0,Alubia cocida granja Hacendado,Tarro 0.57 kg,1.65,4.125,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
5128.0,Alubia pinta Hacendado,Paquete 1.0 kg,2.5,2.5,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
5119.0,Alubia granja Hacendado,Paquete 0.5 kg,3.25,6.5,kg,802,Alubias,13,"Arroz, legumbres y pasta",121,Legumbres,False
5330.0,Lenteja pardina Hacendado,Paquete 1.0 kg,2.1,2.1,kg,803,Lentejas y otros,13,"Arroz, legumbres y pasta",121,Legumbres,False
26030.0,Lenteja cocida Hacendado,Tarro 0.57 kg,0.8,2.0,kg,803,Lentejas y otros,13,"Arroz, legumbres y pasta",121,Legumbres,False
26011.0,Lenteja cocida Hacendado,Tarro 0.295 kg,0.7,3.334,kg,803,Lentejas y otros,13,"Arroz, legumbres y pasta",121,Legumbres,False
5325.0,Lenteja Hacendado,Paquete 1.0 kg,2.03,2.03,kg,803,Lentejas y otros,13,"Arroz, legumbres y pasta",121,Legumbres,False
13577.0,Fideo cabello de ángel Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6253.0,Fideuá Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6261.0,Fideo grueso Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6363.0,Pasta estrellas Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6258.0,Pasta maravilla Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6282.0,Pasta piñones Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6256.0,Fideo mediano Hacendado,Paquete 0.5 kg,0.8,1.6,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6341.0,Fideo al huevo Hacendado,Paquete 0.5 kg,1.41,2.82,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6333.0,Pasta infantil Dinos vegetales Hacendado,Paquete 0.5 kg,1.25,2.5,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35618.0,Pasta estrellas sin gluten Felicia,Paquete 0.5 kg,2.05,4.1,kg,442,Fideos,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6305.0,Pajaritas vegetales Hacendado,Paquete 0.5 kg,1.1,2.2,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35777.0,Pasta penne integral Hacendado,Paquete 0.5 kg,1.21,2.42,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6358.0,Pasta tortiglioni Armando,Paquete 0.5 kg,1.4,2.8,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6344.0,Hélices con vegetales Hacendado,Paquete 1.0 kg,1.6,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6260.0,Macarrón fino Hacendado,Paquete 0.5 kg,0.8,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6300.0,Macarrón al huevo Hacendado,Paquete 0.5 kg,1.41,2.82,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6250.0,Macarrón Hacendado,Paquete 1.0 kg,1.25,1.25,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6361.0,Pasta penne Armando,Paquete 0.5 kg,1.4,2.8,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6106.0,Pasta fusilli 100% lentejas rojas Felicia,Paquete 0.25 kg,1.66,6.64,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6371.0,Pasta trottole vegetales Hacendado,Paquete 0.5 kg,1.25,2.5,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6357.0,Pasta fusilli Armando,Paquete 0.5 kg,1.4,2.8,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6244.0,Pasta tiburón Hacendado,Paquete 0.5 kg,0.8,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6238.0,Hélices Hacendado,Paquete 0.5 kg,0.8,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6326.0,Macarrón Hacendado,Paquete 0.5 kg,0.8,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35643.0,Pasta fusilli sin gluten Felicia,Paquete 0.5 kg,2.05,4.1,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
8138.0,Pasta penne rigate Hacendado,Paquete 0.5 kg,0.8,1.6,kg,443,"Macarrones, pajaritas y hélices",13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6246.0,Tallarines Hacendado,Paquete 0.5 kg,0.8,1.6,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35778.0,Spaghetti integral Hacendado,Paquete 0.5 kg,1.21,2.42,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6277.0,Spaghetti fino Hacendado,Paquete 0.5 kg,0.8,1.6,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6321.0,Nidos al huevo Hacendado,Paquete 0.5 kg,1.41,2.82,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6302.0,Spaghetti al huevo Hacendado,Paquete 0.5 kg,1.41,2.82,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6245.0,Spaghetti Hacendado,Paquete 1.0 kg,1.25,1.25,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6331.0,Spaghetti Hacendado,Paquete 0.5 kg,0.8,1.6,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35670.0,Spaghetti sin gluten Felicia,Paquete 0.5 kg,2.05,4.1,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6153.0,Pasta fresca tagliatelle al huevo Hacendado,Paquete 0.25 kg,1.21,4.84,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35904.0,Spaghetti Armando,Paquete 0.5 kg,1.4,2.8,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35981.0,Noodles de arroz Hacendado,Paquete 0.2 kg,1.5,7.5,kg,444,Spaghetti y tallarines,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6565.0,Tortellini carne Pagani,Paquete 0.25 kg,1.41,5.64,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6142.0,Pasta fresca tortellini carne Hacendado,Bandeja 0.25 kg,1.8,7.2,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6143.0,Pasta fresca ravioli ricotta y espinacas Hacendado,Bandeja 0.25 kg,1.8,7.2,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6566.0,Tortellini tres quesos Pagani,Paquete 0.25 kg,1.41,5.64,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6175.0,Pasta fresca gnocchi Hacendado,Paquete 0.5 kg,1.04,2.08,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6145.0,Pasta fresca girasoles quesos Hacendado,Bandeja 0.25 kg,1.8,7.2,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6149.0,Pasta fresca medialunas parmigiano reggiano y trufa Hacendado,Bandeja 0.25 kg,2.6,10.4,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6152.0,Pasta fresca medialunas calabaza y crema de quesos Hacendado,Bandeja 0.25 kg,2.2,8.8,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
86841.0,Pasta fresca tortellini jamón y queso Hacendado,Paquete 0.25 kg,1.8,7.2,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
86840.0,Pasta fresca gnocchi quesos Hacendado,Paquete 0.4 kg,2.1,5.25,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
35652.0,Pasta fresca girasoles queso de cabra y cebolla caramelizada Hacendado,Bandeja 0.25 kg,2.2,8.8,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
8977.0,Pasta fresca ravioli 4 estaciones Hacendado,Bandeja 0.25 kg,2.2,8.8,kg,446,Pasta rellena,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
8727.0,Fideos orientales Yakisoba sabor soja Hacendado,Vaso 0.08 kg,1.2,15.0,kg,800,Fideos orientales,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
8730.0,Fideos orientales Yakisoba sabor soja Hacendado,Paquete 0.09 kg,0.9,10.0,kg,800,Fideos orientales,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
22453.0,Fideos orientales sabor pollo Hacendado,Vaso 0.065 kg,0.9,13.847,kg,800,Fideos orientales,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
22455.0,Fideos orientales sabor picante Hacendado,Vaso 0.065 kg,0.9,13.847,kg,800,Fideos orientales,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
6856.0,Placas para lasaña precocidas El Pavo,Caja 0.2 kg,1.49,7.45,kg,447,Lasaña y canelones,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
52889.0,Placas para canelones El Pavo,Caja 0.125 kg,1.26,10.08,kg,447,Lasaña y canelones,13,"Arroz, legumbres y pasta",120,Pasta y fideos,False
19897.0,Azúcar blanco Hacendado,Paquete 1.0 kg,1.05,1.05,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
19837.0,Azúcar blanco en sobres Hacendado,Caja 0.35 kg,1.55,4.429,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
22349.0,Azúcar moreno de caña Hacendado,Paquete 1.0 kg,1.85,1.85,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
19832.0,Azúcar moreno de caña en sobres Hacendado,Caja 0.35 kg,1.6,4.572,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
19859.0,Panela azúcar moreno de caña integral Hacendado,Paquete 0.5 kg,2.05,4.1,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
35649.0,Azúcar glas Hacendado,Bote 0.5 kg,2.6,5.2,kg,378,Azúcar,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
70741.0,Edulcorante líquido sacarina Hacendado,Bote 0.15 l,0.85,5.667,L,819,Edulcorante y otros,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
19802.0,Edulcorante en pastillas sacarina Hacendado,Bote 0.052 kg,1.15,22.116,kg,819,Edulcorante y otros,9,"Azúcar, caramelos y chocolate",89,Azúcar y edulcorante,False
