category,subcategory,subsubcategory,name,description,price,reference_price,reference_unit,date
Productos Frescos,Carnicería,Carne Picada,Picada vegetal 100% red meat style Carrefour Veggie 275 g,275 g,2.99,10.87,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Burgermeat Original de Vacuno Carrefour El Mercado 2x180 g,180 g,4.19,11.64,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa mixta de cerdo y vacuno sin gluten y sin lactosa Carrefour El Mercado 6x90 g,90 g,3.75,6.94,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Pollo Carrefour 540 g,540 g,3.75,6.94,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pollo congelada Simon´s Food 3x80g,80g,1.29,5.37,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de cerdo sin gluten y sin lactosa Carrefour El Mercado 6x90 g,90 g,2.49,4.61,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Vacuno Raza Angus Carrefour Selection 300 g,300 g,4.65,15.5,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Levadura de panadería Maizena sin gluten 27.5 g.,5 g,1.99,66.33,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Burgermeat de Vacuno Master Lomo Carrefour El Mercado 2x180 g,180 g,4.19,11.64,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de añojo Círculo de Calidad 2x150 g,150 g,4.79,15.97,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pavo y pollo Carrefour 540 g,540 g,3.89,7.2,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de picaña Angus de vacuno Carrefour Selección Lord Dani 300 g,300 g,5.29,17.63,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de vacuno sin gluten y sin lactosa Carrefour El Mercado 6x90 g,90 g,5.19,9.61,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Vacuno Black Angus y Cerdo Ibérico Noel 180 g,180 g,2.79,15.5,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Vacuno Raza Frisona Carrefour El Mercado 240 g,240 g,2.79,11.62,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de vacuno añojo Círculo de Calidad 4x90 g,90 g,4.99,13.86,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa mini mixta sin gluten y sin lactosa Carrefour El Mercado 8x35 g,35 g,2.65,9.46,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de añojo Círculo de Calidad 300 g,300 g,4.95,16.5,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Pollo y Pavo con Espinacas Carrefour 540 g,540 g,4.89,9.06,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pollo 360 g,360 g,3.39,9.42,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesas de vacuno ecológica Carrefour Bio 2x120 g,120 g,3.69,15.37,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Vacuno Wagyu Santa Rosalía 2x150 g,150 g,8.75,29.17,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesas de pollo de corral 250 g,250 g,3.75,15.0,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pollo de corral y espinacas  2x125 g,125 g,3.79,15.16,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Pollo con Verduras Carrefour El Mercado 2x120 g,120 g,2.39,9.96,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesas mini de añojo Círculo de Calidad 280 g,280 g,4.39,15.68,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Burguer cruchy Carrefour El Mercado 240 g,240 g,1.85,1.85,ud,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de Pollo Ecológicas Carrefour Bio 2x115 g,115 g,4.99,21.7,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa mini de vacuno Carrefour Bio 280 g,280 g,4.29,15.32,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pollo y zanahoria 240 g,240 g,2.29,9.54,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa de pollo de corral y rulo de cabra Coren 2x125 g,125 g,3.99,15.96,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesas mini de picaña angus Lord Dani 280 g,280 g,4.69,16.75,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Hamburguesa mixta Círculo de Calidad 300 g,300 g,3.89,12.97,kg,2025-04-13
Productos Frescos,Carnicería,Hamburguesas,Burguer vegetal 100% red meat style Carrefour Veggie 227 g,227 g,2.99,13.17,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza Blanca Carrefour El Mercado 500 g aprox,500 g,3.14,6.29,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Escalopines de lomo de cerdo fresco marinado El Pozo Extratiernos 600 g,600 g,5.59,9.32,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza blanca fresca sin gluten y sin lactosa Carrefour El Mercado 650 g,650 g,3.39,5.22,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo oreado Carrefour El Mercado 320 g aprox,320 g,2.29,7.15,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Txistorra de Navarra De Nuestra Tierra 220 g,220 g,2.79,12.68,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Butifarra fresca extra de cerdo enrollada Carrefour 700 g,700 g,3.89,5.56,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Hueso garrón de cerdo Carrefour El Mercado 250 g aprox,250 g,1.0,4.0,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza Roja Carrefour 500 g aprox,500 g,3.34,6.69,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo Asturiano El Chico 250 g,250 g,2.78,11.12,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo Oreado Picante Carrefour 500 g aprox,500 g,4.32,8.65,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo criollo oreado Carrefour 400 g aprox,400 g,3.18,7.95,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza fresca estilo criollo Carrefour El Mercado 320 g aprox,320 g,2.5,7.8,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla de Burgos De Nuestra Tierra 350 g aprox,350 g,2.43,6.95,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Torrezno de Soria De Nuestra Tierra 230 g,230 g,4.1,17.83,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza roja fresca Carrefour El Mercado 650 g,650 g,3.39,5.22,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo oreado Carrefour 400 g aprox,400 g,3.46,8.65,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla de cebolla oreada Carrefour El Mercado 350 g aprox,350 g,2.38,6.8,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Panceta de cerdo adobada fileteada Carrefour 440 g aprox,440 g,4.84,10.99,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Salchichas de pollo campero del corral Coren 350 g,350 g,5.25,15.0,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Butifarra Ajo y Perejil Carrefour El Mercado 445 g,445 g,3.49,7.84,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla Asturiana El Chico 250 g,250 g,2.49,9.96,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Brocheta de pollo marinado 4 ud,,3.75,11.72,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Chorizo oreado criollo ibérico Carrefour 400 g aprox,400 g,4.6,11.49,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla de Wagyu Santa Rosalía 265 g,265 g,2.69,2.69,ud,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Salchichas de pollo ecológica Carrefour Bio 300 g,300 g,6.99,23.3,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla picante de Serón herradura Peña Cruz 400 g.,400 g,3.75,10.42,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla serón Peña Cruz 400 g.,400 g,3.47,9.64,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Butifarra Carrefour 500 g aprox,500 g,4.37,8.75,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcilla de Patata Nejosa 375 g,375 g,4.45,11.87,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Longaniza vegetal 100% Carrefour Veggie sin gluten y sin lactosa225 g,225 g,2.99,13.29,kg,2025-04-13
Productos Frescos,Carnicería,Embutidos Frescos,Morcillita Ibérica Embutidos Jabugo Cuyar sin gluten pack de 2 unidades de 120 g,pack,3.79,15.79,kg,2025-04-13
Productos Frescos,Carnicería,Preparados y Arreglos de Carne,Preparado para cocido Carrefour 1 kg aprox,1 kg,6.89,6.89,kg,2025-04-13
Productos Frescos,Carnicería,Preparados y Arreglos de Carne,Arreglo de Puchero Completo Carrefour El Mercado 900 g aprox,900 g,5.3,5.89,kg,2025-04-13
Productos Frescos,Carnicería,Preparados y Arreglos de Carne,Callos a la madrileña O.Villa 500 g,500 g,3.75,7.5,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Burguer cruchy Carrefour El Mercado pack de 2 unidades de 120 g.,pack,1.85,7.71,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Filetes de pollo empanado Carrefour El Mercado 500 g aprox,500 g,3.47,6.95,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Solomillo de pollo empanado Carrefour El Mercado 300 g aprox,300 g,2.55,8.49,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Nuggets de pollo Carrefour El Mercado 320 g,320 g,2.69,8.41,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,San Jacobo empanado Carrefour El Mercado 340 g,340 g,1.85,1.85,ud,2025-04-13
Productos Frescos,Carnicería,Empanados,Finger de pollo empanado Carrefour El Mercado 300 g aprox,300 g,2.55,8.49,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Croquetas de Pollo y Jamón Aldelís 380 g,380 g,4.29,11.29,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Flamenquines de pavo y queso Adelís 255 g,255 g,3.55,13.92,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Flamenquín de pollo Carrefour El Mercado 300 g,300 g,2.49,2.49,ud,2025-04-13
Productos Frescos,Carnicería,Empanados,Pechuga rellena de jamón y queso Carrefour El Mercado  450 g aprox,450 g,4.54,10.09,kg,2025-04-13
Productos Frescos,Carnicería,Empanados,Escalope Vegano Empanado Chicken Style Carrefour Veggie sin gluten y sin lactosa 315 g,315 g,2.99,9.49,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Manos de cerdo Carrefour al vacío 500 g,500 g,3.24,6.49,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Oreja de Cerdo Carrefour El Mercado 200 g aprox,200 g,1.6,7.99,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Hígado de ternera fileteado Cárnicas Meca 550 g,550 g,5.33,9.69,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Careta de cerdo ElPozo 350 g aprox,350 g,1.95,5.56,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Callos de ternera limpios sin pata Cárnicas Meca 500 g aprox,500 g,4.47,8.95,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Tocino de lomo de cerdo Carrefour 200 g aprox,200 g,1.2,5.99,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Careta de cerdo entera ElPozo 470 g aprox,470 g,2.91,6.19,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Carrillada de Vacuno Carrefour El Mercado 450 g aprox,450 g,10.13,16.89,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Mollejas de ternera enteras Cárnicas Meca 1 kg aprox,1 kg,11.89,11.89,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Hígado de cordero Cárnicas Meca 400 g,400 g,4.32,10.79,kg,2025-04-13
Productos Frescos,Carnicería,Casquería,Rabo de cerdo ElPozo al vacío 400 g aprox,400 g,2.4,5.99,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego Extra Carrefour 100 g,100 g,3.76,37.6,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego Extra Carrefour pack de 2 unidades de 180 g.,pack,12.89,35.81,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego Extra Carrefour 200 g,200 g,7.25,36.25,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado ecológico Carrefour Bio 85 g.,85 g,4.49,52.82,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón noruego ahumado reducido en sal Carrefour Extra 100 g.,100 g,4.45,44.5,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Boquerones en vinagre De Nuestra Tierra 140 g,140 g,4.4,44.0,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmon ahumado reducido en sal ecológico Bio Carrefour 85 g.,85 g,4.65,54.71,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego Royal 90 g,90 g,7.05,78.33,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego marinado Carrefour Extra 100 g.,100 g,4.29,42.9,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Trucha ahumada arco iris en lonchas Carrefour 100 g.,100 g,4.19,41.9,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Huevas negras de lumpo procedente de pesca sostenible Carrefour 80 g.,80 g,2.69,33.62,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón noruego ahumado Skandia sin gluten 80 g.,80 g,6.99,87.37,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Tartar de salmón noruego ahumado Carrefour Extra 140 g.,140 g,6.69,47.79,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Sardina Saladas 180 g,180 g,1.49,8.28,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Anchodina Carrefour El Mercado 100 g,100 g,4.75,47.5,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Solomillo de salmón ahumado Carrefour Selección 150 g.,150 g,10.05,67.0,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón con aceite de oliva Carrefour 125 g.,125 g,4.89,39.12,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Mojama de Atún De Nuestra Tierra taco de 300 g,300 g,15.99,53.3,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Mojama de Atún Extra Carrefour El Mercado 250 g,250 g,8.95,35.8,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Huevas rojas de lumpo procedente de pesca sostenible Carrefour 80 g,80 g,2.69,33.62,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Mojama de Atún Carrefour El Mercado taco de 200 g,200 g,7.99,39.95,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Bacalao ahumado en lonchas en aceite de oliva virgen extra Extra Carrefour 80 g.,80 g,4.79,59.87,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Hueva salada de maruca Carrefour El Mercado 160 g,160 g,9.5,59.37,kg,2025-04-13
Productos Frescos,Pescadería,Ahumados y Huevas,Salmón ahumado noruego Royal pack de 2 unidades de 80 g.,pack,12.75,79.69,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Buñuelos de bacalao congelados Carrefour El Mercado 400 g,400 g,2.95,7.37,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao troceado salado Carrefour El Mercado 400 g,400 g,3.95,9.87,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao desmigado salado Carrefour El Mercado 250 g,250 g,5.75,23.0,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao salado desmigado 500 g aprox,500 g,10.45,20.9,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Media Bacalada Salada Carrefour El Mercado 800 g,800 g,14.95,18.69,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao salado en palitos sin piel 500 g aprox,500 g,15.95,31.9,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalada salada 1 kg aprox,1 kg,18.95,18.95,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Croquetas caseras de bacalao congeladas Carrefour El Mercado 400 g,400 g,3.12,7.8,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Sardina Salada De Nuestra Tierra 280 g,280 g,2.25,8.04,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao entero 1 kg aprox,1 kg,19.95,19.95,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao salado en tacos 500 g aprox,500 g,12.45,24.9,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Lomo de bacalao salado 1 kg aprox,1 kg,24.9,24.9,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Lomo de bacalao salado extra 250 g aprox,250 g,6.49,25.95,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Lomo extra de bacalao salado Carrefour El Mercado 450 g aprox,450 g,11.65,25.9,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Filetón de bacalao salado Carrefour el Mercado 1.4 kg aprox,1.4 kg,7.98,19.95,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Cocochas de bacalao saladas Carrefour El Mercado 250 g,250 g,7.95,31.8,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao desmigado desalado Carrefour El Mercado 250 g,250 g,5.75,23.0,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Bacalao desalado desmigado procedente de pesca sostenible Carrefour 250 g.,250 g,4.39,17.56,kg,2025-04-13
Productos Frescos,Pescadería,Bacalao y Salazones,Palitos de bacalao salado 300 g aprox,300 g,8.97,29.9,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Preparado de marisco para paella congelado Carrefour 400 g,400 g,2.39,5.97,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Filete de Lubina Carrefour El Mercado 260 g aprox,260 g,5.8,22.3,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Mejillones a la marinera en salsa de tomate Aguinamar 900 g,900 g,6.95,7.72,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Filete de Dorada Carrefour El Mercado 240 g aprox,240 g,5.51,22.95,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Pintxo de salmón ahumado 180 g,180 g,2.99,16.61,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Preparado de paella de marisco congelado 600 g,600 g,3.99,7.98,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Filete de gallineta Carrefour El Mercado 300 g aprox,300 g,3.88,12.95,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Pimientos del piquillo relleno de bacalao congelados Carrefour 400 g,400 g,4.39,10.97,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Rejo cocido trozeado 250 g,250 g,4.95,19.8,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Salpicón de marisco con vinagreta Carrefour El Mercado 400 g,400 g,4.95,12.37,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Filete de Merluza Carrefour El Mercado 300 g aprox,300 g,6.51,21.7,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Langostino gabardina con ajo y perejil congelado Carrefour 400 g,400 g,4.35,10.87,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Paella marinera Apolo 1 kg.,1 kg,6.59,7.32,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Mejillón tigre relleno congelado Carrefour 400 g,400 g,3.49,8.72,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Boquerón en vinagre 265 g,265 g,5.65,21.32,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Pinchos de anchoa Gildas Bogamar 95 g,95 g,2.75,28.95,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Anillas a la romana con formas Carrefour El Mercado 400 g,400 g,3.2,8.0,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Lomo Suprem de Bacalao Desalado Carrefour El Mercado 400 g,400 g,12.95,32.37,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Croquetas caseras de bacalao congeladas Carrefour El Mercado 400 g,400 g,3.12,7.8,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Sardina ahumada Bogamar 65 g,65 g,2.85,43.85,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Mejillón ecológico 500 g,500 g,4.99,9.98,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Salpicón de pulpo Carrefour 380 g,380 g,7.95,20.92,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Colas de Langostino Carrefour El Mercado 280 g,280 g,4.95,17.68,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Rollito de arenque marinado con aceituna El Mercado 150 g,150 g,4.99,33.27,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Croquetas de Bogavante Carrefour El Mercado 300 g,300 g,3.95,13.17,kg,2025-04-13
Productos Frescos,Pescadería,Preparados y elaborados de Pescado y Marisco,Filetes de sardina en vinagre con aceite de oliva 100 g,100 g,4.29,42.9,kg,2025-04-13
