id,supermarket,category,name,description,trademark,trademark_propietary_flag,price,reference_price,reference_unit,insert_date,price_corrected
25870206,mercadona.es,panaderia_y_pasteleria|pan_de_horno,5 Bocadillos,Pack-5,otras marcas,False,1.15,1.643,kg,2023-03-15,False
25868941,mercadona.es,fruta_y_verdura|verdura,Acelgas cortadas,Paquete,otras marcas,False,1.11,3.7,kg,2023-03-15,False
25861476,dia.es,despensa|desayunos_y_dulces|bolleria,VEGA PAZ sobaos paquete 450 gr,,vega paz,False,3.35,7.44,kg,2023-03-15,False
25864079,dia.es,cuidado_personal|bano_e_higiene_personal|desodorantes,SANEX desodorante dermo extra control roll on 50 ml,,sanex,False,1.75,35.0,l,2023-03-15,False
25868567,mercadona.es,cuidado_facial_y_corporal|perfume_y_colonia,Eau de toilette Capítulo Floral,Frasco,otras marcas,False,7.5,3.75,100ml,2023-03-15,False
25860005,carrefour.es,parafarmacia|bebe|complementos_alimenticios_e_infusiones_para_bebe,Complemento alimenticio de chocolate Blenuten Colacao 800 g.,,otras marcas,False,23.1,28.87,kg,2023-03-15,False
25869316,mercadona.es,limpieza_y_hogar|limpiahogar_y_friegasuelos,Abrillantador suelos Bosque Verde,Botella,bosque verde,True,2.1,2.1,l,2023-03-15,False
25860387,dia.es,platos_preparados|pastas_y_arroces,DIA AL PUNTO arroz tres delicias bandeja 320 gr,,dia,True,2.49,7.78,kg,2023-03-15,False
25861083,dia.es,despensa|lacteos_y_huevos|yogures,DIA LACTEA yogur sabor coco pack 4 unidades 125 gr,,dia,True,0.79,1.58,kg,2023-03-15,False
25857057,carrefour.es,la_despensa|panaderia_bolleria_y_pasteleria|pan_de_molde,Pan de molde con corteza Carrefour 820 g.,,carrefour,True,1.25,1.52,kg,2023-03-15,False
25865085,dia.es,cuidado_del_hogar|productos_de_limpieza|hogar,CRISTASOL limpiacristales cristalino pistola 750 ml,,cristasol,False,2.69,3.59,l,2023-03-15,False
25863834,dia.es,congelados|helados,DIA TEMPTATION helado bombón chocolate almendrado caja 6 uds 540 gr,,dia,True,2.49,4.94,kg,2023-03-15,False
25859169,carrefour.es,limpieza_y_hogar|papel_y_celulosa|papel_higienico,Papel higienico suave y grueso supreme confort Deco Carrefour 8 rollos,,carrefour,True,3.99,0.5,ud,2023-03-15,False
25868133,mercadona.es,cuidado_facial_y_corporal|cuidado_corporal,Crema corporal hidratante vainilla Deliplus,Tarro,deliplus,True,1.8,0.72,100ml,2023-03-15,False
25866401,mercadona.es,bodega|licores,Ginebra London dry Kingerly & Sons,Botella,otras marcas,False,6.35,9.072,l,2023-03-15,False
25861753,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,HARIBO golosinas favoritos classic bolsa 150 gr,,haribo,False,1.89,12.6,kg,2023-03-15,False
25861113,dia.es,despensa|lacteos_y_huevos|yogures,ALPRO yogur natural con avena vaso 500 gr,,alpro,False,2.59,5.18,kg,2023-03-15,False
25860891,dia.es,frescos|verduras_y_hortalizas|verduras_y_ensaladas_preparadas,DIA VEGECAMPO ensalada 4 estaciones bolsa 250 gr,,dia,True,0.76,3.04,kg,2023-03-15,False
25861757,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,FINI golosinas smoo free koala bolsa 165 gr,,fini,False,2.35,14.24,kg,2023-03-15,False
25863757,dia.es,congelados|verduras_y_hortalizas,FINDUS espinacas cortadas bolsa 400 gr,,findus,False,2.2,5.5,kg,2023-03-15,False
25867131,mercadona.es,charcuteria_y_quesos|bacon_y_salchichas,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,Pack-2,hacendado,True,2.2,6.286,kg,2023-03-15,False
25867227,mercadona.es,charcuteria_y_quesos|jamon_serrano,Jamón de Teruel El Ontanar lonchas,Paquete,otras marcas,False,3.16,26.334,kg,2023-03-15,False
25861935,dia.es,despensa|desayunos_y_dulces|preparacion_de_postres,ROYAL gelatina sabor fresa caja 114 gr,,royal,False,2.8,24.56,kg,2023-03-15,False
25862462,dia.es,despensa|aceites_vinagres_y_alinos|vinagres_y_alinos,RIOJAVINA vinagre de manzana ecológico botella 500 ml,,riojavina,False,2.45,4.9,l,2023-03-15,False
25869410,mercadona.es,limpieza_y_hogar|menaje_y_conservacion_de_alimentos,"Recipiente de Plástico Rectangular 1,3L Bosque Verde",Paquete,bosque verde,True,2.4,0.6,ud,2023-03-15,False
25865865,mercadona.es,aperitivos|patatas_fritas_y_snacks,Torreznos Hacendado,Paquete,hacendado,True,1.4,11.667,kg,2023-03-15,False
25862789,dia.es,despensa|pan|snack_de_pan,SNATTS palitos de trigo con queso bolsa 56 gr,,snatts,False,1.25,22.32,kg,2023-03-15,False
25864426,dia.es,cuidado_personal|cuidado_corporal|hidratacion_corporal,BODY NATUR exfoliante corporal de coco tarro 200 ml,,body natur,False,5.09,25.45,l,2023-03-15,False
25865705,mercadona.es,agua_y_refrescos|refresco_de_te_y_sin_gas,Refresco de naranja Trina sin gas,Botella,otras marcas,False,1.65,1.1,l,2023-03-15,False
25862665,dia.es,despensa|pates_y_foies,LA PIARA paté tapa negra -50% grasa pack 2 latas 146 gr,,la piara,False,3.99,27.33,kg,2023-03-15,False
25865746,mercadona.es,aperitivos|aceitunas_y_encurtidos,Pepinillos agridulces Hacendado,Tarro,hacendado,True,1.75,4.73,kg,2023-03-15,False
25856089,carrefour.es,la_despensa|yogures_y_postres|bifidus,Bífidus cremoso de lima y limón Danone Activia pack de 4 unidades de 120 g.,,otras marcas,False,2.75,5.73,kg,2023-03-15,False
25856000,carrefour.es,la_despensa|lacteos|nata,Nata para cocinar Central Lechera Asturiana 200 ml.,,otras marcas,False,1.54,7.7,l,2023-03-15,False
25855807,carrefour.es,la_despensa|alimentacion|especias_y_sazonadores,Cebolla granulada Carrefour 30 g.,,carrefour,True,0.49,16.33,kg,2023-03-15,False
25862090,dia.es,despensa|conservas|conservas_de_pescado,FRINSA bonito en aceite de oliva MSC lata 73 gr,,frinsa,False,3.35,45.89,kg,2023-03-15,False
25868569,mercadona.es,cuidado_facial_y_corporal|perfume_y_colonia,Eau de parfum mujer Blue Shine,Frasco,otras marcas,False,11.0,11.0,100ml,2023-03-15,False
25867825,mercadona.es,conservas_caldos_y_cremas|sopa_y_caldo,Caldo de carne Hacendado en pastillas,Caja,hacendado,True,0.7,5.834,kg,2023-03-15,False
25862178,dia.es,despensa|conservas|conservas_vegetales,CARRETILLA espárragos blancos extra calibre grueso 8/12 piezas frasco 205 gr,,carretilla,False,3.29,16.05,kg,2023-03-15,False
25858139,carrefour.es,congelados|helados|tarrinas,Helado de tarta de queso con fresa Sensation Carrefour 300 g.,,carrefour,True,2.79,9.3,kg,2023-03-15,False
25867262,mercadona.es,charcuteria_y_quesos|pate_y_sobrasada,Paté de foie de pato con cebolla caramelizada Hacendado,Paquete,hacendado,True,2.3,23.0,kg,2023-03-15,False
25862956,dia.es,bebidas|bebidas_isotonicas_y_energeticas,RED BULL bebida energética sabor coco  y arándanos lata 25 cl,,red bull,False,1.49,5.96,l,2023-03-15,False
25866146,mercadona.es,azucar_caramelos_y_chocolate|mermelada_y_miel,Mermelada de tomate Hacendado,Tarro,hacendado,True,1.7,3.864,kg,2023-03-15,False
25865478,mercadona.es,aceite_especias_y_salsas|otras_salsas,Tomate frito Hacendado con aceite de oliva,Pack-3,hacendado,True,1.2,1.905,kg,2023-03-15,False
25862536,dia.es,despensa|salsas|mayonesa_y_otras_salsas,DIA SALSEO salsa para burger bote 300 gr,,dia,True,1.75,5.83,kg,2023-03-15,False
25863655,dia.es,congelados|precocinados,LA COCINERA croquetas artesanas de jamón ibérico bolsa 400 gr,,la cocinera,False,4.99,12.48,kg,2023-03-15,False
25858705,carrefour.es,bebidas|alcoholes|vodka,Vodka Eristoff premium black 70 cl.,,otras marcas,False,11.55,16.5,l,2023-03-15,False
25860284,dia.es,despensa|aperitivos,DIA SNACK MANIAC maíz para palomitas bolsa 500 gr,,dia,True,1.59,3.18,kg,2023-03-15,False
25861016,dia.es,despensa|lacteos_y_huevos|huevos,Huevos frescos de gallinas criadas en suelo categoría A clase L estuche 12 uds,,,,2.49,0.21,ud,2023-03-15,False
25862335,dia.es,despensa|pastas_harinas_y_masas|harinas_y_levaduras,"ROYAL levadura de panaderia caja 5 sobres de 5,5 gr",,royal,False,2.39,86.91,kg,2023-03-15,False
25864603,dia.es,bebe|panales,DIA PLANETA BEBE pañales 13-20 kgs talla L paquete 20 uds,,dia,True,6.35,0.32,ud,2023-03-15,False
25861500,dia.es,despensa|desayunos_y_dulces|cafe,MARCILLA café molido mezcla gran aroma paquete 500 gr,,marcilla,False,5.99,11.98,kg,2023-03-15,False
25860678,dia.es,frescos|charcuteria_y_quesos|quesos,DIA EL CENCERRO queso tierno reducido en sal en lonchas envase 160 gr,,dia,True,2.29,14.31,kg,2023-03-15,False
25860747,dia.es,frescos|pescado_y_marisco|pescado_y_marisco_fresco,SELECCIÓN DE DIA langostino cocido bandeja 400 gr,,dia,True,4.19,10.48,kg,2023-03-15,False
25862207,dia.es,despensa|sopas|caldos,ANETO caldo natural de pollo envase 750 + 250 ml,,aneto,False,2.95,2.95,l,2023-03-15,False
25861378,dia.es,despensa|desayunos_y_dulces|bolleria,EL MOLINO DE DIA rosquillas glaseadas estuche 4 uds 208 gr,,dia,True,1.75,8.41,kg,2023-03-15,False
25860226,dia.es,despensa|aperitivos,DIA VEGECAMPO aceitunas verdes con hueso manzanilla frasco 500 gr,,dia,True,2.15,4.3,kg,2023-03-15,False
25867121,mercadona.es,charcuteria_y_quesos|bacon_y_salchichas,Bacón adobado curado La Alegría,Paquete,otras marcas,False,2.25,15.0,kg,2023-03-15,False
25863825,dia.es,congelados|helados,DIA TEMPTATION helado bloque sabor turrón caja 525 gr,,dia,True,2.79,5.31,kg,2023-03-15,False
25863424,dia.es,bodega|alcoholes|whisky,JOHNNIE WALKER whisky black label botella 70 cl,,johnnie walker,False,26.99,38.56,l,2023-03-15,False
25863198,dia.es,bebidas|refrescos,PEPSI zero azúcar sin cafeína lata 33 cl,,pepsi,False,0.79,2.39,l,2023-03-15,False
25866276,mercadona.es,bebe|toallitas_y_panales,Pañales bebé talla 1 de 2-5 kg Dodot,Paquete,otras marcas,False,12.2,0.278,ud,2023-03-15,False
25870626,mercadona.es,postres_y_yogures|yogures_naturales_y_sabores,Yogur natural con azúcar de caña Hacendado,Pack-6,hacendado,True,1.1,1.467,kg,2023-03-15,False
25864471,dia.es,cuidado_personal|cuidado_corporal|crema_facial,L'OREAL Revitalift laser crema de día triple acción antiedad tarro 50 ml,,,,20.95,419.0,l,2023-03-15,False
25869966,mercadona.es,mascotas|gato,Bocaditos en salsa gato adulto Delikuit,Caja,otras marcas,False,2.4,3.0,kg,2023-03-15,False
25859643,carrefour.es,limpieza_y_hogar|menaje|vajillas_y_vasos,Set de 15 Vasos de Plástico NUPIK Naturgo 250 cc,,otras marcas,False,2.55,0.17,ud,2023-03-15,False
25862308,dia.es,despensa|pastas_harinas_y_masas|pastas,GALLO pasta fresca con setas del bosque bolsa 250 gr,,gallo,False,2.85,11.4,kg,2023-03-15,False
25864818,dia.es,cuidado_del_hogar|cuidado_de_la_ropa,SANYTOL quitamanchas desinfectante bote 450 gr,,sanytol,False,5.39,11.98,kg,2023-03-15,False
25863107,dia.es,bebidas|cervezas|con_limon,"AMSTEL cerveza radler con limón 0,0% alcohol lata 33 cl",,amstel,False,0.85,2.58,l,2023-03-15,False
25869729,mercadona.es,maquillaje|ojos,Sombra de ojos Long Lasting Deliplus 08,,deliplus,True,4.25,4.25,ud,2023-03-15,False
25854571,carrefour.es,productos_frescos|pescaderia|bacalao_y_salazones,Buñuelos de bacalao congelados Carrefour 400 g,,carrefour,True,3.2,8.0,kg,2023-03-15,False
25868974,mercadona.es,huevos_leche_y_mantequilla|huevos,Huevos de codorniz,Paquete,otras marcas,False,1.54,1.027,docena,2023-03-15,False
25863731,dia.es,congelados|pescado_y_marisco,PESCANOVA filete de bacalao envase 400 gr,,pescanova,False,7.89,19.72,kg,2023-03-15,False
25861375,dia.es,despensa|desayunos_y_dulces|cereales,NESTLE cereales cheerios de avena integral 90% caja 300 gr,,nestle,False,3.59,11.97,kg,2023-03-15,False
25863013,dia.es,bebidas|cervezas|nacionales,AMSTEL cerveza clásica lata 33 cl,,amstel,False,0.45,1.36,l,2023-03-15,False
25863472,dia.es,bodega|vino|tinto,LEGARIS vino tinto roble DO Ribera de Duero botella 75 cl,,legaris,False,8.95,11.93,l,2023-03-15,False
25859644,carrefour.es,limpieza_y_hogar|menaje|vajillas_y_vasos,Set 3 Bandejas para Cocinar de Aluminio CARREFOUR,,otras marcas,False,4.55,4.55,ud,2023-03-15,False
25870259,mercadona.es,panaderia_y_pasteleria|pan_de_molde_y_otras_especialidades,Pan hot dog Hacendado,Paquete,hacendado,True,0.95,2.879,kg,2023-03-15,False
25861404,dia.es,despensa|desayunos_y_dulces|bolleria,DULCESOL cañas rellenas de crema paquete 3 uds 150 gr,,dulcesol,False,1.0,6.67,kg,2023-03-15,False
25868472,mercadona.es,cuidado_facial_y_corporal|higiene_intima,Pañal adulto braguita talla M Deliplus Pants plus,Paquete,deliplus,True,10.8,0.772,ud,2023-03-15,False
25865211,dia.es,mascotas|perros,VITAKRAFT mini bocaditos con paté para perros bolsa 48 gr,,vitakraft,False,1.69,35.21,kg,2023-03-15,False
25865451,mercadona.es,aceite_especias_y_salsas|mayonesa_ketchup_y_mostaza,Mayonesa Hellmann's,Tarro,otras marcas,False,1.95,8.667,l,2023-03-15,False
25864592,dia.es,bebe|panales,DIA PLANETA BEBE pañales 3-6 kgs talla 2 paquete 40 uds,,dia,True,6.05,0.15,ud,2023-03-15,False
25870562,mercadona.es,postres_y_yogures|postres_de_soja,Postre de soja sabor frutos rojos con dátiles Alpro sin azúcares añadidos,Bote,otras marcas,False,2.6,6.5,kg,2023-03-15,False
25855160,carrefour.es,productos_frescos|quesos|tierno,Queso tierno en porciones Mini Babybel sin gluten sin lactosa 120 g.,,otras marcas,False,3.19,26.58,kg,2023-03-15,False
25859137,carrefour.es,limpieza_y_hogar|cuidado_de_la_ropa|limpiadores_y_antical_para_lavadora,Pastillas antical para lavadoras 3 en 1 en Calgon 45 ud.,,otras marcas,False,23.1,0.51,lavado,2023-03-15,False
25869699,mercadona.es,maquillaje|ojos,Perfilador de ojos Deliplus 06 Beige,,deliplus,True,2.5,2.5,ud,2023-03-15,False
25867312,mercadona.es,charcuteria_y_quesos|queso_curado_semicurado_y_tierno,Queso tierno mezcla Hacendado,Pieza,hacendado,True,9.93,8.14,kg,2023-03-15,False
25861422,dia.es,despensa|desayunos_y_dulces|bolleria,DULCESOL pandorinos de cacao paquete 3 uds 135 gr,,dulcesol,False,1.0,7.41,kg,2023-03-15,False
25866569,mercadona.es,cacao_cafe_e_infusiones|cacao_soluble_y_chocolate_a_la_taza,Cacao soluble ColaCao original,Caja,otras marcas,False,15.49,6.196,kg,2023-03-15,False
25858099,carrefour.es,congelados|rebozados_y_platos_preparados|pulpo_calamar_y_sepia_congelados,Tinta de sepia congelada 2 ud de 4 g,,otras marcas,False,0.31,0.31,ud,2023-03-15,False
25854712,carrefour.es,productos_frescos|verduras_y_hortalizas|ensaladas_y_verduras_preparadas,Espinaca troceada Carrefour 300 g,,carrefour,True,1.19,3.97,kg,2023-03-15,False
25870407,mercadona.es,pizzas_y_platos_preparados|pizzas,"Rosca lomo, bacón y queso emmental Hacendado",,hacendado,True,3.5,7.778,kg,2023-03-15,False
25859409,carrefour.es,limpieza_y_hogar|utensilios_de_limpieza|estropajos,2 Estropajos con esponja Carrefour  - Blanca,,carrefour,True,0.99,0.49,ud,2023-03-15,False
25865902,mercadona.es,arroz_legumbres_y_pasta|legumbres,Lenteja Hacendado,Paquete,hacendado,True,1.88,1.88,kg,2023-03-15,False
25870107,mercadona.es,panaderia_y_pasteleria|bolleria_envasada,Bollo con pepitas de chocolate Choco Buns,Paquete,otras marcas,False,1.55,6.2,kg,2023-03-15,False
25862212,dia.es,despensa|sopas|caldos,GALLO caldo natural de pollo envase 2 x 1 lt,,gallo,False,2.99,2.99,l,2023-03-15,False
25864709,dia.es,bebe|potitos_y_tarritos,NESTLE 4 frutas pouch 90 gr,,nestle,False,1.25,13.89,kg,2023-03-15,False
25861420,dia.es,despensa|desayunos_y_dulces|bolleria,LA ABUELA magdalenas con mantequilla bolsa 450 gr,,la abuela,False,2.79,6.2,kg,2023-03-15,False
25862427,dia.es,despensa|aceites_vinagres_y_alinos|aceites,JAENCOOP aceite de oliva virgen extra botella 1 lt,,jaencoop,False,7.25,7.25,l,2023-03-15,False
25859475,carrefour.es,limpieza_y_hogar|conservacion_de_alimentos|bolsas,Bolsas de conservación doble cierre zip dos tamaños (S+M) Fami 50 ud.,,otras marcas,False,2.59,0.05,ud,2023-03-15,False
25867626,mercadona.es,congelados|verdura,Ajo tierno Hacendado ultracongelado,Paquete,hacendado,True,2.21,7.367,kg,2023-03-15,False
25861206,dia.es,despensa|desayunos_y_dulces|galletas,DIA galletas relieve caja 700 gr,,dia,False,1.69,2.41,kg,2023-03-15,False
25868710,mercadona.es,fitoterapia_y_parafarmacia|fitoterapia,Cápsulas control calorías Forte Deliplus,Caja,deliplus,True,4.5,27.44,100g,2023-03-15,False
25861341,dia.es,despensa|desayunos_y_dulces|cereales,NESTLE  cereales golden grahams con miel caja 420 gr,,nestle,False,4.45,10.6,kg,2023-03-15,False
25867075,mercadona.es,charcuteria_y_quesos|aves_y_jamon_cocido,Dados de pavo Hacendado,Pack-2,hacendado,True,2.16,10.8,kg,2023-03-15,False
25868022,mercadona.es,cuidado_del_cabello|coloracion_cabello,Aclarante crema color L'Oréal 01 rubio ultra claro natural,Caja,otras marcas,False,6.75,6.75,ud,2023-03-15,False
25869371,mercadona.es,limpieza_y_hogar|limpieza_muebles_y_multiusos,Vinagre de Limpieza Bosque Verde concentrado,Botella,bosque verde,True,0.9,0.9,l,2023-03-15,False
25865559,mercadona.es,agua_y_refrescos|agua,Gaseosa Hacendado pequeña,Pack-6,hacendado,True,1.92,0.64,l,2023-03-15,False
25869177,mercadona.es,limpieza_y_hogar|estropajo_bayeta_y_guantes,Borrador mágico Bosque Verde,Paquete,bosque verde,True,1.45,0.484,ud,2023-03-15,False
25866554,mercadona.es,bodega|vino_tinto,Vino tinto Porto Tawny Almeida Dias,Botella,otras marcas,False,6.0,8.0,l,2023-03-15,False
25854471,carrefour.es,productos_frescos|carniceria|carne_picada,Preparado de carne picada de vacuno Carrefour 500 g,,carrefour,True,4.05,8.1,kg,2023-03-15,False
25859013,carrefour.es,bebidas|licores_y_cremas|anis_y_chinchon,Anís Marie Brizard 1 l.,,otras marcas,False,10.25,10.25,l,2023-03-15,False
25864570,dia.es,cuidado_personal|cuidado_intimo,TENA Discreet compresas de incontinencia extra paquete 10 uds,,tena d,False,4.59,0.46,ud,2023-03-15,False
25869466,mercadona.es,limpieza_y_hogar|papel_higienico_y_celulosa,Papel higiénico Doble Rollo Bosque Verde,Paquete,bosque verde,True,2.55,0.425,ud,2023-03-15,False
25859797,carrefour.es,perfumeria_e_higiene|bano_e_higiene_corporal|desodorantes,Desodorante en spray para hombre crystal Rexona pack de 2 unidades de 200 ml.,,otras marcas,False,4.99,1.25,100ml,2023-03-15,False
25869639,mercadona.es,maquillaje|labios,Pintalabios Creamy Deliplus 202 rosa cálido,,deliplus,True,4.65,4.65,ud,2023-03-15,False
25859672,carrefour.es,limpieza_y_hogar|papeleria|marcadores,Marcador Edding 3000 Punta Especial Negro,,otras marcas,False,2.89,2.89,ud,2023-03-15,False
25862433,dia.es,despensa|aceites_vinagres_y_alinos|aceites,DIASOL aceite refinado de girasol especial para freír botella 1 lt,,diasol,False,3.48,3.48,l,2023-03-15,False
25863800,dia.es,congelados|helados,NESTLE helado maxibon waffle caja 4 uds 360 gr,,nestle,False,5.99,16.64,kg,2023-03-15,False
25867153,mercadona.es,charcuteria_y_quesos|chopped_y_mortadela,Mortadela tradicional Hacendado lonchas,Paquete,hacendado,True,1.37,9.134,kg,2023-03-15,False
25861335,dia.es,despensa|desayunos_y_dulces|cereales,KELLOGGS cereales infantiles variety pack 8 cajas 220 gr,,kelloggs,False,4.89,22.23,kg,2023-03-15,False
25868975,mercadona.es,huevos_leche_y_mantequilla|huevos,Claras de huevo líquidas pasteurizadas,Botella,otras marcas,False,2.95,2.95,l,2023-03-15,False
25867978,mercadona.es,cuidado_del_cabello|coloracion_cabello,Coloración permanente 8.1 rubio claro ceniza Deliplus,Caja,deliplus,True,3.9,3.9,ud,2023-03-15,False
25869259,mercadona.es,limpieza_y_hogar|insecticida_y_ambientador,Ambientador perlas Lima Bosque Verde,,bosque verde,True,1.45,1.45,ud,2023-03-15,False
25869377,mercadona.es,limpieza_y_hogar|limpieza_muebles_y_multiusos,Blanqueador de Juntas Bosque Verde,Botella,bosque verde,True,2.75,11.0,l,2023-03-15,False
25862557,dia.es,despensa|salsas|mayonesa_y_otras_salsas,LIGERESA salsa fina original frasco 450 ml,,ligeresa,False,2.99,6.29,l,2023-03-15,False
25865490,mercadona.es,aceite_especias_y_salsas|otras_salsas,Salsa fresca Queso Hacendado,Paquete,hacendado,True,1.45,8.056,kg,2023-03-15,False
25867922,mercadona.es,cuidado_del_cabello|coloracion_cabello,Coloración permanente Garnier 1.0 ultra negro,Caja,otras marcas,False,3.5,3.5,ud,2023-03-15,False
25863627,dia.es,congelados|precocinados,DIA AL PUNTO mini empanadillas de atún bolsa 400 gr,,dia,True,1.55,3.88,kg,2023-03-15,False
25870105,mercadona.es,panaderia_y_pasteleria|bolleria_envasada,Croissant Hacendado,Paquete,hacendado,True,1.95,4.535,kg,2023-03-15,False
25863026,dia.es,bebidas|cervezas|nacionales,MAHOU 5 ESTRELLAS cerveza pack 12 latas 33 cl,,mahou,False,9.72,2.45,l,2023-03-15,False
25868029,mercadona.es,cuidado_del_cabello|coloracion_cabello,Retoca raíces instantáneo L'Oréal rubio,Spray,otras marcas,False,6.4,6.4,100ml,2023-03-15,False
25864436,dia.es,cuidado_personal|cuidado_corporal|hidratacion_corporal,NIVEA Soft crema hidratante intensiva tarro 300 ml,,nivea s,False,5.79,15.44,l,2023-03-15,False
25864781,dia.es,cuidado_del_hogar|utensilios_de_limpieza,BAYECO guantes de nitrilo talla M caja 20 uds,,bayeco,False,2.5,0.13,ud,2023-03-15,False
25855809,carrefour.es,la_despensa|alimentacion|especias_y_sazonadores,Canela molida Carrefour 40 g.,,carrefour,True,0.73,18.25,kg,2023-03-15,False
25854472,carrefour.es,productos_frescos|carniceria|carne_picada,Preparado de carne picada de pollo y pavo Carrefour 500 g,,carrefour,True,3.95,7.9,kg,2023-03-15,False
25859340,carrefour.es,limpieza_y_hogar|productos_para_toda_la_casa|insecticidas,Colgador antipolillas perfumador lavanda fresca Polil 4 ud.,,otras marcas,False,5.04,1.26,ud,2023-03-15,False
25862575,dia.es,despensa|sal_y_especias,"SAFRINA azafrán en hebras 0,375 gr",,safrina,False,1.85,4933.33,kg,2023-03-15,False
25867449,mercadona.es,congelados|helados,Medios cocos helados Hacendado,Caja,hacendado,True,2.4,6.858,l,2023-03-15,False
25867113,mercadona.es,charcuteria_y_quesos|bacon_y_salchichas,Bacón Hacendado cintas,Pack-2,hacendado,True,2.1,8.4,kg,2023-03-15,False
25865950,mercadona.es,arroz_legumbres_y_pasta|pasta_y_fideos,Medialunas frescas parmigiano reggiano y trufa Bel Canto,Bandeja,otras marcas,False,2.48,9.92,kg,2023-03-15,False
25869296,mercadona.es,limpieza_y_hogar|lejia_y_liquidos_fuertes,Cloro rápido granulado para piscina,Bote,otras marcas,False,35.0,7.0,kg,2023-03-15,False
25861022,dia.es,despensa|lacteos_y_huevos|huevos,ROIG huevos frescos naturelle categoria A clase L estuche 10 uds,,roig,False,2.59,0.26,ud,2023-03-15,False
25860779,dia.es,frescos|frutas|citricos,Mandarina unidad (200 gr aprox.),,,,0.52,2.59,kg,2023-03-15,False
25866330,mercadona.es,bodega|cerveza,Cerveza clásica Mahou,Pack-12,otras marcas,False,6.07,2.024,l,2023-03-15,False
25864333,dia.es,cuidado_personal|cuidado_bucal,BONTE seda dental menta y cera caja 50 metros,,bonte,False,1.29,1.29,m,2023-03-15,False
25860847,dia.es,frescos|verduras_y_hortalizas|patatas_y_zanahorias,Patata unidad (400 gr aprox.),,,,0.68,1.69,kg,2023-03-15,False
25864522,dia.es,cuidado_personal|cuidado_intimo,EVAX Cottonlike compresa super plus con alas bolsa 10 uds,,evax c,False,2.32,0.23,ud,2023-03-15,False
25862080,dia.es,despensa|conservas|conservas_de_pescado,ISABEL atún con tomate pack 3 latas 52 gr,,isabel,False,2.69,17.24,kg,2023-03-15,False
25867052,mercadona.es,cereales_y_galletas|galletas,Surtido de galletas Hacendado,Caja,hacendado,True,3.05,6.1,kg,2023-03-15,False
25864350,dia.es,cuidado_personal|cuidado_bucal,PROFIDEN pasta dentífrica anticaries tubo 75 ml,,profiden,False,1.59,21.2,l,2023-03-15,False
25860466,dia.es,frescos|carne|cerdo,SELECCIÓN DE DIA arreglo para caldo (peso aprox. 1.1 Kg),,dia,True,5.49,4.99,kg,2023-03-15,False
25859150,carrefour.es,limpieza_y_hogar|cuidado_de_la_ropa|tendido_y_planchado,Pack Cesta con 20 Pinzas para Ropa de Plástico CARREFOUR HOME,,otras marcas,False,3.99,3.99,ud,2023-03-15,False
25859424,carrefour.es,limpieza_y_hogar|utensilios_de_limpieza|fregonas,Fregona Tiras - Estampada,,otras marcas,False,1.75,1.75,ud,2023-03-15,False
25865853,mercadona.es,aperitivos|patatas_fritas_y_snacks,Garfitos de maíz sabor queso Hacendado,Paquete,hacendado,True,0.7,8.75,kg,2023-03-15,False
25867822,mercadona.es,conservas_caldos_y_cremas|sopa_y_caldo,Caldo de pollo Hacendado bajo en sal,Brick,hacendado,True,1.2,1.2,l,2023-03-15,False
25860040,carrefour.es,parafarmacia|bebe|accesorios_bano,Esponja Inglesa Suavinex 1 ud.,,otras marcas,False,7.19,7.19,ud,2023-03-15,False
25854445,carrefour.es,productos_frescos|carniceria|conejo,Medio conejo troceado Calidad y Origen Carrefour 650 g  aprox,,carrefour,True,5.82,8.95,kg,2023-03-15,False
25861008,dia.es,despensa|lacteos_y_huevos|bebidas_vegetales,YOSOY bebida de avena envase 1 lt,,yosoy,False,1.65,1.65,l,2023-03-15,False
25859306,carrefour.es,limpieza_y_hogar|productos_para_toda_la_casa|suelos,"Limpiador jabonoso de madera y parquet Chubb 1,5 l.",,otras marcas,False,0.99,0.66,l,2023-03-15,False
25860261,dia.es,despensa|aperitivos,JOLCA aceitunas rellenas de anchoa lata 130 gr,,jolca,False,1.75,13.46,kg,2023-03-15,False
25859391,carrefour.es,limpieza_y_hogar|utensilios_de_limpieza|bayetas_microfibra_atrapapolvo,Set 6 Bayetas BALLERINA Original - Amarillo,,otras marcas,False,6.69,1.11,ud,2023-03-15,False
25869545,mercadona.es,maquillaje|bases_de_maquillaje_y_corrector,Maquillaje fluido Long Lasting Deliplus 02 beige claro medio,,deliplus,True,5.5,5.5,ud,2023-03-15,False
25867891,mercadona.es,cuidado_del_cabello|champu,Champú Detox Deliplus cabello graso,Bote,deliplus,True,2.05,0.513,100ml,2023-03-15,False
25863386,dia.es,bodega|alcoholes|ron,CARIBICA mojito botella 70 cl,,caribica,False,4.95,7.07,l,2023-03-15,False
25858609,carrefour.es,bebidas|aguas_y_zumos|zumos_no_refrigerados,Zumo de frutas y leche Carrefour sabor mediterráneo pack de 6 briks de 20 cl.,,carrefour,True,1.25,1.04,l,2023-03-15,False
